"","date","djia","nasdaqcom","btc","sp500","rate"
"820",2017-11-07,23557.23,6767.78,7144.379883,2590.64,1.16
"821",2017-11-08,23563.36,6789.12,7459.689941,2594.38,1.16
"822",2017-11-09,23461.94,6750.05,7143.580078,2584.62,1.16
"823",2017-11-10,23422.21,6750.94,6618.140137,2582.3,1.16
"824",2017-11-13,23439.7,6757.6,6559.490234,2584.84,1.16
"825",2017-11-14,23409.47,6737.87,6635.75,2578.87,1.16
"826",2017-11-15,23271.28,6706.21,7315.540039,2564.62,1.16
"827",2017-11-16,23458.36,6793.29,7871.689941,2585.64,1.16
"828",2017-11-17,23358.24,6782.79,7708.990234,2578.85,1.16
"829",2017-11-20,23430.33,6790.71,8200.639648,2582.14,1.16
"830",2017-11-21,23590.83,6862.48,8071.259766,2599.03,1.16
"831",2017-11-22,23526.18,6867.36,8253.549805,2597.08,1.16
"832",2017-11-23,NA,NA,8038.77002,NA,NA
"833",2017-11-24,23557.99,6889.16,8253.69043,2602.42,1.16
"834",2017-11-27,23580.78,6878.52,9818.349609,2601.42,1.16
"835",2017-11-28,23836.71,6912.36,10058.799805,2627.04,1.16
"836",2017-11-29,23940.68,6824.39,9888.610352,2626.07,1.16
"837",2017-11-30,24272.35,6873.97,10233.599609,2647.58,1.07
"838",2017-12-01,24231.59,6847.59,10975.599609,2642.22,1.16
"839",2017-12-04,24290.05,6775.37,11657.200195,2639.44,1.16
"840",2017-12-05,24180.64,6762.21,11916.700195,2629.57,1.16
"841",2017-12-06,24140.91,6776.38,14291.5,2629.27,1.16
"842",2017-12-07,24211.48,6812.84,17899.699219,2636.98,1.16
"843",2017-12-08,24329.16,6840.08,16569.400391,2651.5,1.16
"844",2017-12-11,24386.03,6875.08,16936.800781,2659.99,1.16
"845",2017-12-12,24504.8,6862.32,17415.400391,2664.11,1.17
"846",2017-12-13,24585.43,6875.8,16408.199219,2662.85,1.17
"847",2017-12-14,24508.66,6856.53,16564,2652.01,1.41
"848",2017-12-15,24651.74,6936.58,17706.900391,2675.81,1.41
"849",2017-12-18,24792.2,6994.76,19114.199219,2690.16,1.42
"850",2017-12-19,24754.75,6963.85,17776.699219,2681.47,1.42
"851",2017-12-20,24726.65,6960.96,16624.599609,2679.25,1.42
"852",2017-12-21,24782.29,6965.36,15802.900391,2684.57,1.42
"853",2017-12-22,24754.06,6959.96,13831.799805,2683.34,1.42
"854",2017-12-25,NA,NA,14026.599609,NA,NA
"855",2017-12-26,24746.21,6936.25,16099.799805,2680.5,1.42
"856",2017-12-27,24774.3,6939.34,15838.5,2682.62,1.42
"857",2017-12-28,24837.51,6950.16,14606.5,2687.54,1.42
"858",2017-12-29,24719.22,6903.39,14656.200195,2673.61,1.33
"859",2018-01-01,NA,NA,13657.200195,NA,NA
"860",2018-01-02,24824.01,7006.9,14982.099609,2695.81,1.42
"861",2018-01-03,24922.68,7065.53,15201,2713.06,1.42
"862",2018-01-04,25075.13,7077.91,15599.200195,2723.99,1.42
"863",2018-01-05,25295.87,7136.56,17429.5,2743.15,1.42
"864",2018-01-08,25283,7157.39,15170.099609,2747.71,1.42
"865",2018-01-09,25385.8,7163.58,14595.400391,2751.29,1.42
"866",2018-01-10,25369.13,7153.57,14973.299805,2748.23,1.42
"867",2018-01-11,25574.73,7211.78,13405.799805,2767.56,1.42
"868",2018-01-12,25803.19,7261.06,13980.599609,2786.24,1.42
"869",2018-01-15,NA,NA,13819.799805,NA,NA
"870",2018-01-16,25792.86,7223.69,11490.5,2776.42,1.42
"871",2018-01-17,26115.65,7298.28,11188.599609,2802.56,1.42
"872",2018-01-18,26017.81,7296.05,11474.900391,2798.03,1.42
"873",2018-01-19,26071.72,7336.38,11607.400391,2810.3,1.42
"874",2018-01-22,26214.6,7408.03,10931.400391,2832.97,1.42
"875",2018-01-23,26210.81,7460.29,10868.400391,2839.13,1.42
"876",2018-01-24,26252.12,7415.06,11359.400391,2837.54,1.42
"877",2018-01-25,26392.79,7411.16,11259.400391,2839.25,1.42
"878",2018-01-26,26616.71,7505.77,11171.400391,2872.87,1.42
"879",2018-01-29,26439.48,7466.51,11296.400391,2853.53,1.42
"880",2018-01-30,26076.89,7402.48,10106.299805,2822.43,1.42
"881",2018-01-31,26149.39,7411.48,10221.099609,2823.81,1.34
"882",2018-02-01,26186.71,7385.86,9170.540039,2821.98,1.42
"883",2018-02-02,25520.96,7240.95,8830.75,2762.13,1.42
"884",2018-02-05,24345.75,6967.53,6955.27002,2648.94,1.42
"885",2018-02-06,24912.77,7115.88,7754,2695.14,1.42
"886",2018-02-07,24893.35,7051.98,7621.299805,2681.66,1.42
"887",2018-02-08,23860.46,6777.16,8265.589844,2581,1.42
"888",2018-02-09,24190.9,6874.49,8736.980469,2619.55,1.42
"889",2018-02-12,24601.27,6981.96,8926.570313,2656,1.42
"890",2018-02-13,24640.45,7013.51,8598.30957,2662.94,1.42
"891",2018-02-14,24893.49,7143.62,9494.629883,2698.63,1.42
"892",2018-02-15,25200.37,7256.43,10166.400391,2731.2,1.42
"893",2018-02-16,25219.38,7239.47,10233.900391,2732.22,1.42
"894",2018-02-19,NA,NA,11225.299805,NA,NA
"895",2018-02-20,24964.75,7234.31,11403.700195,2716.26,1.42
"896",2018-02-21,24797.78,7218.23,10690.400391,2701.33,1.42
"897",2018-02-22,24962.48,7210.09,10005,2703.96,1.42
"898",2018-02-23,25309.99,7337.39,10301.099609,2747.3,1.42
"899",2018-02-26,25709.27,7421.46,10366.700195,2779.6,1.42
"900",2018-02-27,25410.03,7330.35,10725.599609,2744.28,1.42
"901",2018-02-28,25029.2,7273.01,10397.900391,2713.83,1.35
"902",2018-03-01,24608.98,7180.56,10951,2677.67,1.42
"903",2018-03-02,24538.06,7257.87,11086.400391,2691.25,1.42
"904",2018-03-05,24874.76,7330.7,11573.299805,2720.94,1.42
"905",2018-03-06,24884.12,7372.01,10779.900391,2728.12,1.42
"906",2018-03-07,24801.36,7396.65,9965.570313,2726.8,1.42
"907",2018-03-08,24895.21,7427.95,9395.009766,2738.97,1.42
"908",2018-03-09,25335.74,7560.81,9337.549805,2786.57,1.42
"909",2018-03-12,25178.61,7588.32,9205.120117,2783.02,1.42
"910",2018-03-13,25007.03,7511.01,9194.849609,2765.31,1.42
"911",2018-03-14,24758.12,7496.81,8269.80957,2749.48,1.42
"912",2018-03-15,24873.66,7481.74,8300.860352,2747.33,1.43
"913",2018-03-16,24946.51,7481.99,8338.349609,2752.01,1.43
"914",2018-03-19,24610.91,7344.24,8630.650391,2712.92,1.43
"915",2018-03-20,24727.27,7364.3,8913.469727,2716.94,1.44
"916",2018-03-21,24682.31,7345.29,8929.280273,2711.93,1.44
"917",2018-03-22,23957.89,7166.68,8728.469727,2643.69,1.68
"918",2018-03-23,23533.2,6992.67,8879.620117,2588.26,1.68
"919",2018-03-26,24202.6,7220.54,8209.400391,2658.55,1.68
"920",2018-03-27,23857.71,7008.81,7833.040039,2612.62,1.68
"921",2018-03-28,23848.42,6949.23,7954.47998,2605,1.68
"922",2018-03-29,24103.11,7063.44,7165.700195,2640.87,1.68
"923",2018-03-30,NA,NA,6890.52002,NA,1.67
"924",2018-04-02,23644.19,6870.12,7083.799805,2581.88,1.68
"925",2018-04-03,24033.36,6941.28,7456.109863,2614.45,1.69
"926",2018-04-04,24264.3,7042.105,6853.839844,2644.69,1.69
"927",2018-04-05,24505.22,7076.551,6811.470215,2662.84,1.69
"928",2018-04-06,23932.76,6915.109,6636.319824,2604.47,1.69
"929",2018-04-09,23979.1,6950.344,6770.72998,2613.16,1.69
"930",2018-04-10,24408,7094.301,6834.759766,2656.87,1.69
"931",2018-04-11,24189.45,7069.027,6968.319824,2642.19,1.69
"932",2018-04-12,24483.05,7140.246,7889.25,2663.99,1.69
"933",2018-04-13,24360.14,7106.648,7895.959961,2656.3,1.69
"934",2018-04-16,24573.04,7156.285,8058.669922,2677.84,1.69
"935",2018-04-17,24786.63,7281.098,7902.089844,2706.39,1.69
"936",2018-04-18,24748.07,7295.234,8163.419922,2708.64,1.69
"937",2018-04-19,24664.89,7238.055,8294.30957,2693.13,1.69
"938",2018-04-20,24462.94,7146.125,8845.830078,2670.14,1.7
"939",2018-04-23,24448.69,7128.602,8930.879883,2670.29,1.7
"940",2018-04-24,24024.13,7007.352,9697.5,2634.56,1.7
"941",2018-04-25,24083.83,7003.738,8845.740234,2639.4,1.7
"942",2018-04-26,24322.34,7118.676,9281.509766,2666.94,1.7
"943",2018-04-27,24311.19,7119.801,8987.049805,2669.91,1.7
"944",2018-04-30,24163.15,7066.266,9240.549805,2648.05,1.69
"945",2018-05-01,24099.05,7130.703,9119.009766,2654.8,1.7
"946",2018-05-02,23924.98,7100.898,9235.919922,2635.67,1.7
"947",2018-05-03,23930.15,7088.152,9743.860352,2629.73,1.7
"948",2018-05-04,24262.51,7209.617,9700.759766,2663.42,1.7
"949",2018-05-07,24357.32,7265.211,9373.009766,2672.63,1.7
"950",2018-05-08,24360.21,7266.902,9234.820313,2671.92,1.7
"951",2018-05-09,24542.54,7339.906,9325.179688,2697.79,1.7
"952",2018-05-10,24739.53,7404.977,9043.94043,2723.07,1.7
"953",2018-05-11,24831.17,7402.883,8441.490234,2727.72,1.7
"954",2018-05-14,24899.41,7411.316,8716.790039,2730.13,1.7
"955",2018-05-15,24706.41,7351.629,8510.379883,2711.45,1.7
"956",2018-05-16,24768.93,7398.297,8368.830078,2722.46,1.7
"957",2018-05-17,24713.98,7382.473,8094.319824,2720.13,1.7
"958",2018-05-18,24715.09,7354.34,8250.969727,2712.97,1.7
"959",2018-05-21,25013.29,7394.035,8418.990234,2733.01,1.7
"960",2018-05-22,24834.41,7378.457,8041.779785,2724.44,1.7
"961",2018-05-23,24886.81,7425.957,7557.819824,2733.29,1.7
"962",2018-05-24,24811.76,7424.43,7587.339844,2727.76,1.7
"963",2018-05-25,24753.09,7433.855,7480.140137,2721.33,1.7
"964",2018-05-28,NA,NA,7135.990234,NA,NA
"965",2018-05-29,24361.45,7396.594,7472.589844,2689.86,1.7
"966",2018-05-30,24667.78,7462.453,7406.52002,2724.01,1.7
"967",2018-05-31,24415.84,7442.117,7494.169922,2705.27,1.7
"968",2018-06-01,24635.21,7554.332,7541.450195,2734.62,1.7
"969",2018-06-04,24813.69,7606.461,7514.470215,2746.87,1.7
"970",2018-06-05,24799.98,7637.863,7633.759766,2748.8,1.7
"971",2018-06-06,25146.39,7689.242,7653.97998,2772.35,1.7
"972",2018-06-07,25241.41,7635.07,7678.240234,2770.37,1.7
"973",2018-06-08,25316.53,7645.512,7624.919922,2779.03,1.7
"974",2018-06-11,25322.31,7659.926,6906.919922,2782,1.7
"975",2018-06-12,25320.73,7703.793,6582.359863,2786.85,1.7
"976",2018-06-13,25201.2,7695.699,6349.899902,2775.63,1.7
"977",2018-06-14,25175.31,7761.043,6675.350098,2782.49,1.9
"978",2018-06-15,25090.48,7746.379,6456.580078,2779.66,1.9
"979",2018-06-18,24987.47,7747.023,6734.819824,2773.75,1.9
"980",2018-06-19,24700.21,7725.586,6769.939941,2762.59,1.91
"981",2018-06-20,24657.8,7781.516,6776.549805,2767.32,1.92
"982",2018-06-21,24461.7,7712.953,6729.740234,2749.76,1.92
"983",2018-06-22,24580.89,7692.816,6083.689941,2754.88,1.92
"984",2018-06-25,24252.8,7532.008,6249.180176,2717.07,1.92
"985",2018-06-26,24283.11,7561.625,6093.669922,2723.06,1.92
"986",2018-06-27,24117.59,7445.086,6157.129883,2699.63,1.91
"987",2018-06-28,24216.05,7503.684,5903.439941,2716.31,1.91
"988",2018-06-29,24271.41,7510.305,6218.299805,2718.37,1.91
"989",2018-07-02,24307.18,7567.688,6614.180176,2726.71,1.91
"990",2018-07-03,24174.82,7502.672,6529.589844,2713.22,1.91
"991",2018-07-04,NA,NA,6597.549805,NA,NA
"992",2018-07-05,24356.74,7586.426,6639.140137,2736.61,1.91
"993",2018-07-06,24456.48,7688.387,6673.5,2759.82,1.91
"994",2018-07-09,24776.59,7756.203,6741.75,2784.17,1.91
"995",2018-07-10,24919.66,7759.199,6329.950195,2793.84,1.91
"996",2018-07-11,24700.45,7716.613,6394.709961,2774.02,1.91
"997",2018-07-12,24924.89,7823.914,6228.810059,2798.29,1.91
"998",2018-07-13,25019.41,7825.977,6238.049805,2801.31,1.91
"999",2018-07-16,25064.36,7805.719,6741.75,2798.43,1.91
"1000",2018-07-17,25119.89,7855.117,7321.040039,2809.55,1.91
"1001",2018-07-18,25199.29,7854.445,7370.779785,2815.62,1.91
"1002",2018-07-19,25064.5,7825.297,7466.859863,2804.49,1.91
"1003",2018-07-20,25058.12,7820.199,7354.129883,2801.83,1.91
"1004",2018-07-23,25044.29,7841.871,7711.109863,2806.98,1.91
"1005",2018-07-24,25241.94,7840.766,8424.269531,2820.4,1.91
"1006",2018-07-25,25414.1,7932.238,8181.390137,2846.07,1.91
"1007",2018-07-26,25527.07,7852.184,7951.580078,2837.44,1.91
"1008",2018-07-27,25451.06,7737.418,8165.009766,2818.82,1.91
"1009",2018-07-30,25306.83,7630.004,8180.47998,2802.6,1.91
"1010",2018-07-31,25415.19,7671.789,7780.439941,2816.29,1.91
"1011",2018-08-01,25333.82,7707.285,7624.910156,2813.36,1.91
"1012",2018-08-02,25326.16,7802.684,7567.149902,2827.22,1.91
"1013",2018-08-03,25462.58,7812.016,7434.390137,2840.35,1.91
"1014",2018-08-06,25502.18,7859.68,6951.799805,2850.4,1.91
"1015",2018-08-07,25628.91,7883.664,6753.120117,2858.45,1.91
"1016",2018-08-08,25583.75,7888.324,6305.799805,2857.7,1.91
"1017",2018-08-09,25509.23,7891.781,6568.22998,2853.58,1.91
"1018",2018-08-10,25313.14,7839.109,6184.709961,2833.28,1.91
"1019",2018-08-13,25187.7,7819.707,6297.569824,2821.93,1.91
"1020",2018-08-14,25299.92,7870.895,6199.709961,2839.96,1.91
"1021",2018-08-15,25162.41,7774.117,6308.52002,2818.37,1.91
"1022",2018-08-16,25558.73,7806.523,6334.72998,2840.69,1.92
"1023",2018-08-17,25669.32,7816.328,6580.629883,2850.13,1.92
"1024",2018-08-20,25758.69,7821.008,6308.529785,2857.05,1.92
"1025",2018-08-21,25822.29,7859.172,6488.759766,2862.96,1.92
"1026",2018-08-22,25733.6,7889.098,6376.709961,2861.82,1.92
"1027",2018-08-23,25656.98,7878.457,6534.879883,2856.98,1.92
"1028",2018-08-24,25790.35,7945.977,6719.959961,2874.69,1.92
"1029",2018-08-27,26049.64,8017.895,6884.640137,2896.74,1.92
"1030",2018-08-28,26064.02,8030.039,7096.279785,2897.52,1.92
"1031",2018-08-29,26124.57,8109.688,7047.160156,2914.04,1.92
"1032",2018-08-30,25986.92,8088.363,6978.22998,2901.13,1.92
"1033",2018-08-31,25964.82,8109.535,7037.580078,2901.52,1.91
"1034",2018-09-03,NA,NA,7260.060059,NA,NA
"1035",2018-09-04,25952.48,8091.246,7361.660156,2896.72,1.92
"1036",2018-09-05,25974.99,7995.172,6792.830078,2888.6,1.92
"1037",2018-09-06,25995.87,7922.727,6529.169922,2878.05,1.92
"1038",2018-09-07,25916.54,7902.543,6467.069824,2871.68,1.92
"1039",2018-09-10,25857.07,7924.16,6329.700195,2877.13,1.92
"1040",2018-09-11,25971.06,7972.473,6321.200195,2887.89,1.92
"1041",2018-09-12,25998.92,7954.23,6351.799805,2888.92,1.92
"1042",2018-09-13,26145.99,8013.711,6517.310059,2904.18,1.92
"1043",2018-09-14,26154.67,8010.043,6512.709961,2904.98,1.92
"1044",2018-09-17,26062.12,7895.793,6281.200195,2888.8,1.92
"1045",2018-09-18,26246.96,7956.105,6371.299805,2904.31,1.92
"1046",2018-09-19,26405.76,7950.039,6398.540039,2907.95,1.92
"1047",2018-09-20,26656.98,8028.23,6519.669922,2930.75,1.92
"1048",2018-09-21,26743.5,7986.957,6734.950195,2929.67,1.92
"1049",2018-09-24,26562.05,7993.25,6595.410156,2919.37,1.93
"1050",2018-09-25,26492.21,8007.473,6446.470215,2915.56,1.93
"1051",2018-09-26,26385.28,7990.367,6495,2905.97,1.93
"1052",2018-09-27,26439.93,8041.969,6676.75,2914,2.18
"1053",2018-09-28,26458.31,8046.352,6644.129883,2913.98,2.18
"1054",2018-10-01,26651.21,8037.301,6589.620117,2924.59,2.18
"1055",2018-10-02,26773.94,7999.547,6556.100098,2923.43,2.18
"1056",2018-10-03,26828.39,8025.086,6502.589844,2925.51,2.18
"1057",2018-10-04,26627.48,7879.512,6576.689941,2901.61,2.18
"1058",2018-10-05,26447.05,7788.445,6622.47998,2885.57,2.18
"1059",2018-10-08,26486.78,7735.949,6652.22998,2884.43,NA
"1060",2018-10-09,26430.57,7738.016,6642.640137,2880.34,2.18
"1061",2018-10-10,25598.74,7422.051,6585.529785,2785.68,2.18
"1062",2018-10-11,25052.83,7329.059,6256.240234,2728.37,2.18
"1063",2018-10-12,25339.99,7496.895,6274.580078,2767.13,2.18
"1064",2018-10-15,25250.55,7430.742,6596.540039,2750.79,2.18
"1065",2018-10-16,25798.42,7645.488,6596.109863,2809.92,2.18
"1066",2018-10-17,25706.68,7642.703,6544.430176,2809.21,2.19
"1067",2018-10-18,25379.45,7485.141,6476.709961,2768.78,2.19
"1068",2018-10-19,25444.34,7449.027,6465.410156,2767.78,2.19
"1069",2018-10-22,25317.41,7468.629,6487.160156,2755.88,2.19
"1070",2018-10-23,25191.43,7437.539,6475.740234,2740.69,2.2
"1071",2018-10-24,24583.42,7108.402,6495.839844,2656.1,2.2
"1072",2018-10-25,24984.55,7318.336,6476.290039,2705.57,2.2
"1073",2018-10-26,24688.31,7167.211,6474.75,2658.69,2.2
"1074",2018-10-29,24442.92,7050.293,6332.629883,2641.25,2.2
"1075",2018-10-30,24874.64,7161.648,6334.27002,2682.63,2.2
"1076",2018-10-31,25115.76,7305.898,6317.609863,2711.74,2.2
"1077",2018-11-01,25380.74,7434.059,6377.779785,2740.37,2.2
"1078",2018-11-02,25270.83,7356.996,6388.439941,2723.06,2.19
"1079",2018-11-05,25461.7,7328.852,6419.660156,2738.31,2.2
"1080",2018-11-06,25635.01,7375.965,6461.009766,2755.45,2.2
"1081",2018-11-07,26180.3,7570.754,6530.140137,2813.89,2.2
"1082",2018-11-08,26191.22,7530.887,6453.720215,2806.83,2.2
"1083",2018-11-09,25989.3,7406.902,6385.620117,2781.01,2.19
"1084",2018-11-12,25387.18,7200.867,6371.27002,2726.22,NA
"1085",2018-11-13,25286.49,7200.875,6359.490234,2722.18,2.2
"1086",2018-11-14,25080.5,7136.391,5738.350098,2701.58,2.2
"1087",2018-11-15,25289.27,7259.031,5648.029785,2730.2,2.2
"1088",2018-11-16,25413.22,7247.871,5575.549805,2736.27,2.2
"1089",2018-11-19,25017.44,7028.477,4871.490234,2690.73,2.2
"1090",2018-11-20,24465.64,6908.824,4451.870117,2641.89,2.2
"1091",2018-11-21,24464.69,6972.25,4602.169922,2649.93,2.2
"1092",2018-11-22,NA,NA,4365.939941,NA,NA
"1093",2018-11-23,24285.95,6938.984,4347.109863,2632.56,2.2
"1094",2018-11-26,24640.24,7081.852,3779.129883,2673.45,2.2
"1095",2018-11-27,24748.73,7082.699,3820.719971,2682.17,2.2
"1096",2018-11-28,25366.43,7291.594,4257.419922,2743.79,2.2
"1097",2018-11-29,25338.84,7273.082,4278.84668,2737.76,2.2
"1098",2018-11-30,25538.46,7330.535,4017.268555,2760.17,2.2
"1099",2018-12-03,25826.43,7441.512,3894.130859,2790.37,2.19
"1100",2018-12-04,25027.07,7158.426,3956.893799,2700.06,2.2
"1101",2018-12-05,NA,NA,3753.994873,NA,2.2
"1102",2018-12-06,24947.67,7188.258,3521.101807,2695.95,2.2
"1103",2018-12-07,24388.95,6969.254,3419.937256,2633.08,2.19
"1104",2018-12-10,24423.26,7020.52,3502.656006,2637.72,2.2
"1105",2018-12-11,24370.24,7031.832,3424.588135,2636.78,2.19
"1106",2018-12-12,24527.27,7098.313,3486.950195,2651.07,2.19
"1107",2018-12-13,24597.38,7070.336,3313.677246,2650.54,2.19
"1108",2018-12-14,24100.51,6910.664,3242.484863,2599.95,2.19
"1109",2018-12-17,23592.98,6753.734,3545.864746,2545.94,2.2
"1110",2018-12-18,23675.64,6783.91,3696.059082,2546.16,2.2
"1111",2018-12-19,23323.66,6636.828,3745.950684,2506.96,2.2
"1112",2018-12-20,22859.6,6528.406,4134.441406,2467.42,2.4
"1113",2018-12-21,22445.37,6332.996,3896.543701,2416.62,2.4
"1114",2018-12-24,21792.2,6192.918,4078.599121,2351.1,2.4
"1115",2018-12-25,NA,NA,3815.490723,NA,NA
"1116",2018-12-26,22878.45,6554.355,3857.297607,2467.7,2.4
"1117",2018-12-27,23138.82,6579.492,3654.833496,2488.83,2.4
"1118",2018-12-28,23062.4,6584.523,3923.918701,2485.74,2.4
"1119",2018-12-31,23327.46,6635.277,3742.700439,2506.85,2.4
"1120",2019-01-01,NA,NA,3843.52002,NA,NA
"1121",2019-01-02,23346.24,6665.938,3943.409424,2510.03,2.4
"1122",2019-01-03,22686.22,6463.504,3836.741211,2447.89,2.4
"1123",2019-01-04,23433.16,6738.855,3857.717529,2531.94,2.4
"1124",2019-01-07,23531.35,6823.469,4025.248291,2549.69,2.4
"1125",2019-01-08,23787.45,6897,4030.8479,2574.41,2.4
"1126",2019-01-09,23879.12,6957.078,4035.296387,2584.96,2.4
"1127",2019-01-10,24001.92,6986.066,3678.924561,2596.64,2.4
"1128",2019-01-11,23995.95,6971.477,3687.365479,2596.26,2.4
"1129",2019-01-14,23909.84,6905.914,3706.052246,2582.61,2.4
"1130",2019-01-15,24065.59,7023.836,3630.675293,2610.3,2.4
"1131",2019-01-16,24207.16,7034.691,3655.006836,2616.1,2.4
"1132",2019-01-17,24370.1,7084.465,3678.563965,2635.96,2.4
"1133",2019-01-18,24706.35,7157.227,3657.839355,2670.71,2.4
"1134",2019-01-21,NA,NA,3576.032471,NA,NA
"1135",2019-01-22,24404.48,7020.355,3604.577148,2632.9,2.4
"1136",2019-01-23,24575.62,7025.766,3585.123047,2638.7,2.4
"1137",2019-01-24,24553.24,7073.461,3600.865479,2642.33,2.4
"1138",2019-01-25,24737.2,7164.863,3599.765869,2664.76,2.4
"1139",2019-01-28,24528.22,7085.684,3470.450439,2643.85,2.4
"1140",2019-01-29,24579.96,7028.289,3448.116943,2640,2.4
"1141",2019-01-30,25014.86,7183.078,3486.181641,2681.05,2.4
"1142",2019-01-31,24999.67,7281.738,3457.792725,2704.1,2.4
"1143",2019-02-01,25063.89,7263.867,3487.945313,2706.53,2.4
"1144",2019-02-04,25239.37,7347.535,3459.154053,2724.87,2.4
"1145",2019-02-05,25411.52,7402.086,3466.357422,2737.7,2.4
"1146",2019-02-06,25390.3,7375.281,3413.767822,2731.61,2.4
"1147",2019-02-07,25169.53,7288.352,3399.47168,2706.05,2.4
"1148",2019-02-08,25106.33,7298.199,3666.780273,2707.88,2.4
"1149",2019-02-11,25053.11,7307.906,3648.430664,2709.8,2.4
"1150",2019-02-12,25425.76,7414.617,3653.528564,2744.73,2.4
"1151",2019-02-13,25543.27,7420.379,3632.070557,2753.03,2.4
"1152",2019-02-14,25439.39,7426.953,3616.880859,2745.73,2.4
"1153",2019-02-15,25883.25,7472.41,3620.810791,2775.6,2.4
"1154",2019-02-18,NA,NA,3915.714355,NA,NA
"1155",2019-02-19,25891.32,7486.766,3947.094482,2779.76,2.4
"1156",2019-02-20,25954.44,7489.07,3999.820557,2784.7,2.4
"1157",2019-02-21,25850.63,7459.707,3954.118164,2774.88,2.4
"1158",2019-02-22,26031.81,7527.543,4005.526611,2792.67,2.4
"1159",2019-02-25,26091.95,7554.461,3882.696289,2796.11,2.4
"1160",2019-02-26,26057.98,7549.297,3854.35791,2793.9,2.4
"1161",2019-02-27,25985.16,7554.508,3851.047363,2792.38,2.4
"1162",2019-02-28,25916,7532.531,3854.7854,2784.49,2.4
"1163",2019-03-01,26026.32,7595.352,3859.58374,2803.69,2.4
"1164",2019-03-04,25819.65,7577.566,3761.557129,2792.81,2.4
"1165",2019-03-05,25806.63,7576.359,3896.375,2789.65,2.4
"1166",2019-03-06,25673.46,7505.918,3903.942627,2771.45,2.4
"1167",2019-03-07,25473.23,7421.465,3911.484375,2748.93,2.4
"1168",2019-03-08,25450.24,7408.141,3901.131592,2743.07,2.4
"1169",2019-03-11,25650.88,7558.063,3905.227295,2783.3,2.4
"1170",2019-03-12,25554.66,7591.031,3909.15625,2791.52,2.4
"1171",2019-03-13,25702.89,7643.406,3906.717285,2810.92,2.4
"1172",2019-03-14,25709.94,7630.91,3924.369141,2808.48,2.4
"1173",2019-03-15,25848.87,7688.527,3960.911133,2822.48,2.4
"1174",2019-03-18,25914.1,7714.477,4032.507324,2832.94,2.4
"1175",2019-03-19,25887.38,7723.945,4071.190186,2832.57,2.4
"1176",2019-03-20,25745.67,7728.969,4087.476318,2824.23,2.41
"1177",2019-03-21,25962.51,7838.961,4029.326904,2854.88,2.41
"1178",2019-03-22,25502.32,7642.668,4023.968262,2800.71,2.41
"1179",2019-03-25,25516.83,7637.543,3963.070557,2798.36,2.4
"1180",2019-03-26,25657.73,7691.523,3985.080811,2818.46,2.4
"1181",2019-03-27,25625.59,7643.379,4087.066162,2805.37,2.41
"1182",2019-03-28,25717.46,7669.164,4069.107178,2815.44,2.41
"1183",2019-03-29,25928.68,7729.32,4098.374512,2834.4,2.43
"1184",2019-04-01,26258.42,7828.91,4158.183105,2867.19,2.41
"1185",2019-04-02,26179.13,7848.688,4879.87793,2867.24,2.41
"1186",2019-04-03,26218.13,7895.551,4973.021973,2873.4,2.41
"1187",2019-04-04,26384.63,7891.785,4922.798828,2879.39,2.41
"1188",2019-04-05,26424.99,7938.691,5036.681152,2892.74,2.41
"1189",2019-04-08,26341.02,7953.883,5289.770996,2895.77,2.41
"1190",2019-04-09,26150.58,7909.277,5204.958496,2878.2,2.41
"1191",2019-04-10,26157.16,7964.242,5324.551758,2888.21,2.41
"1192",2019-04-11,26143.05,7947.359,5064.487793,2888.32,2.41
"1193",2019-04-12,26412.3,7984.164,5089.539063,2907.41,2.41
"1194",2019-04-15,26384.77,7976.012,5067.108398,2905.58,2.41
"1195",2019-04-16,26452.66,8000.227,5235.55957,2907.06,2.41
"1196",2019-04-17,26449.54,7996.078,5251.937988,2900.45,2.42
"1197",2019-04-18,26559.54,7998.063,5298.385742,2905.03,2.43
"1198",2019-04-19,NA,7998.063,5303.8125,NA,2.44
"1199",2019-04-22,26511.05,8015.266,5399.365234,2907.97,2.44
"1200",2019-04-23,26656.39,8120.82,5572.362305,2933.68,2.44
"1201",2019-04-24,26597.05,8102.016,5464.866699,2927.25,2.44
"1202",2019-04-25,26462.08,8118.684,5210.515625,2926.17,2.44
"1203",2019-04-26,26543.33,8146.398,5279.348145,2939.88,2.44
"1204",2019-04-29,26554.39,8161.852,5247.352539,2943.03,2.45
"1205",2019-04-30,26592.91,8095.387,5350.726563,2945.83,2.45
"1206",2019-05-01,26430.14,8049.641,5402.697266,2923.73,2.45
"1207",2019-05-02,26307.79,8036.773,5505.283691,2917.52,2.41
"1208",2019-05-03,26504.95,8163.996,5768.289551,2945.64,2.4
"1209",2019-05-06,26438.48,8123.289,5746.807129,2932.47,2.4
"1210",2019-05-07,25965.09,7963.758,5829.501465,2884.05,2.4
"1211",2019-05-08,25967.33,7943.32,5982.45752,2879.42,2.39
"1212",2019-05-09,25828.36,7910.586,6174.528809,2870.72,2.38
"1213",2019-05-10,25942.37,7916.941,6378.849121,2881.4,2.38
"1214",2019-05-13,25324.99,7647.023,7814.915039,2811.87,2.38
"1215",2019-05-14,25532.05,7734.492,7994.416016,2834.41,2.38
"1216",2019-05-15,25648.02,7822.148,8205.167969,2850.96,2.4
